CustomerID,Recency,Monetary,Frequency,cluster,silhouette,Segment
CUST3881,978,59,1,0,0.5752263353280653,Lost / Dormant Low-Value
CUST3882,102,979,3,1,0.21300488439789692,Loyal Mid-Value Customers
CUST3883,746,5494,2,2,0.16981108398494205,High-Value / VIP Customers
CUST3884,593,3596,2,0,0.09927802143909932,Lost / Dormant Low-Value
CUST3885,944,4495,1,0,0.28201791088173317,Lost / Dormant Low-Value
CUST3886,485,297,1,3,0.10692434104399592,Occasional Low-Value Customers
CUST3887,591,1093,2,0,0.1960941635672489,Lost / Dormant Low-Value
CUST3888,182,5567,5,2,0.25000828507111356,High-Value / VIP Customers
CUST3889,1030,236,1,0,0.5732110442542213,Lost / Dormant Low-Value
CUST3890,370,524,2,3,0.47371631093710675,Occasional Low-Value Customers
CUST3891,150,1354,3,1,0.2702098718140025,Loyal Mid-Value Customers
CUST3893,35,4702,3,2,0.25447945384740783,High-Value / VIP Customers
CUST3894,869,199,1,0,0.5829496713095139,Lost / Dormant Low-Value
CUST3895,667,4735,2,2,0.11930708994691841,High-Value / VIP Customers
CUST3897,47,1645,3,1,0.2678115314192082,Loyal Mid-Value Customers
CUST3898,106,715,2,3,0.4830860412081175,Occasional Low-Value Customers
CUST3900,564,1151,3,1,0.06075034620987426,Loyal Mid-Value Customers
CUST3902,569,1907,3,1,0.10918361275509585,Loyal Mid-Value Customers
CUST3903,23,634,2,3,0.41897285202646345,Occasional Low-Value Customers
CUST3904,9,3368,5,1,0.23807340798445323,Loyal Mid-Value Customers
CUST3906,592,5565,3,2,0.358006235559903,High-Value / VIP Customers
CUST3908,930,785,2,0,0.5538365173340221,Lost / Dormant Low-Value
CUST3909,20,5640,5,2,0.22838224242416855,High-Value / VIP Customers
CUST3910,292,2868,3,1,0.28921514739031495,Loyal Mid-Value Customers
CUST3911,400,895,2,3,0.4180472871165128,Occasional Low-Value Customers
CUST3912,531,2093,2,0,-0.0016892376147849468,Lost / Dormant Low-Value
CUST3913,867,1998,1,0,0.5077479869368653,Lost / Dormant Low-Value
CUST3914,305,295,1,3,0.5155941536433831,Occasional Low-Value Customers
CUST3916,448,825,3,1,0.10387772503056862,Loyal Mid-Value Customers
CUST3917,40,3046,6,1,0.23730684581713335,Loyal Mid-Value Customers
CUST3919,379,2286,3,1,0.2593072038915246,Loyal Mid-Value Customers
CUST3921,90,547,2,3,0.475004682605344,Occasional Low-Value Customers
CUST3922,925,1197,1,0,0.5819228741699598,Lost / Dormant Low-Value
CUST3923,708,59,1,0,0.4635901791923088,Lost / Dormant Low-Value
CUST3924,309,600,1,3,0.5205492967208348,Occasional Low-Value Customers
CUST3925,48,80,1,3,0.5571431507746359,Occasional Low-Value Customers
CUST3926,286,3950,3,2,0.08735668054248585,High-Value / VIP Customers
CUST3927,362,5054,3,2,0.37268441719081424,High-Value / VIP Customers
CUST3929,168,2224,2,3,0.2952709457479803,Occasional Low-Value Customers
CUST3931,583,910,4,1,0.2902362553362533,Loyal Mid-Value Customers
CUST3932,517,3375,3,2,-0.09037481310667364,High-Value / VIP Customers
CUST3933,493,8789,4,2,0.38933728084397906,High-Value / VIP Customers
CUST3934,202,1374,2,3,0.46144807663899423,Occasional Low-Value Customers
CUST3937,602,2034,2,0,0.18572223927088713,Lost / Dormant Low-Value
CUST3938,347,1692,3,1,0.24857427141864125,Loyal Mid-Value Customers
CUST3939,330,1504,3,1,0.2409140935016151,Loyal Mid-Value Customers
CUST3940,408,4882,2,2,0.33036036732399066,High-Value / VIP Customers
CUST3941,42,2276,3,1,0.28827590695866157,Loyal Mid-Value Customers
CUST3942,199,560,3,1,0.13764699792874102,Loyal Mid-Value Customers
CUST3943,169,1230,3,1,0.25578782841581393,Loyal Mid-Value Customers
CUST3944,225,2007,3,1,0.30798663317537495,Loyal Mid-Value Customers
CUST3945,399,6649,4,2,0.4195784033389707,High-Value / VIP Customers
CUST3946,236,1786,5,1,0.4866102056513713,Loyal Mid-Value Customers
CUST3947,864,1397,2,0,0.5284430923719308,Lost / Dormant Low-Value
CUST3948,241,837,4,1,0.4606699729069575,Loyal Mid-Value Customers
CUST3951,449,3596,1,3,0.09033354102853358,Occasional Low-Value Customers
CUST3952,429,2997,1,3,0.15179366371720773,Occasional Low-Value Customers
CUST3953,789,1145,1,0,0.5448432299129389,Lost / Dormant Low-Value
CUST3954,267,2555,4,1,0.47807200719399995,Loyal Mid-Value Customers
CUST3955,32,10989,3,2,0.34128514386769837,High-Value / VIP Customers
CUST3956,26,3596,1,3,0.2247086569129939,Occasional Low-Value Customers
CUST3957,625,1585,2,0,0.2622060031749104,Lost / Dormant Low-Value
CUST3958,201,715,3,1,0.16797218290659413,Loyal Mid-Value Customers
CUST3959,116,3195,3,1,0.2537153658143003,Loyal Mid-Value Customers
CUST3960,122,3390,3,1,0.18113662769945799,Loyal Mid-Value Customers
CUST3961,840,447,1,0,0.586059418074501,Lost / Dormant Low-Value
CUST3963,394,1192,2,3,0.4184547727846761,Occasional Low-Value Customers
CUST3964,910,1381,2,0,0.5372781785230766,Lost / Dormant Low-Value
CUST3965,762,50,1,0,0.5179864430071771,Lost / Dormant Low-Value
CUST3966,68,516,2,3,0.45873146869079906,Occasional Low-Value Customers
CUST3967,158,6671,7,2,0.1558822593709393,High-Value / VIP Customers
CUST3968,35,495,1,3,0.5591223875996751,Occasional Low-Value Customers
CUST3969,378,1596,1,3,0.359751018945239,Occasional Low-Value Customers
CUST3970,261,2794,2,3,0.20475218231537975,Occasional Low-Value Customers
CUST3971,839,59,1,0,0.5634325981524172,Lost / Dormant Low-Value
CUST3972,694,229,1,0,0.4589529006709147,Lost / Dormant Low-Value
CUST3973,44,2435,2,3,0.21411499624999605,Occasional Low-Value Customers
CUST3974,29,118,1,3,0.54641918060746,Occasional Low-Value Customers
CUST3975,146,1644,3,1,0.2956666523996653,Loyal Mid-Value Customers
CUST3977,238,4226,3,2,0.1837194432679316,High-Value / VIP Customers
CUST3978,180,907,3,1,0.2059188301613587,Loyal Mid-Value Customers
CUST3979,404,236,1,3,0.34293158343772084,Occasional Low-Value Customers
CUST3980,997,2697,1,0,0.46080517015541994,Lost / Dormant Low-Value
CUST3981,403,4425,3,2,0.24287563498997697,High-Value / VIP Customers
CUST3982,30,2394,2,3,0.21435498364258945,Occasional Low-Value Customers
CUST3983,481,1116,2,3,0.1894396197546624,Occasional Low-Value Customers
CUST3984,172,5011,4,2,0.2824555976124103,High-Value / VIP Customers
CUST3985,386,717,3,1,0.11178663900274553,Loyal Mid-Value Customers
CUST3986,767,2155,2,0,0.4138009696273349,Lost / Dormant Low-Value
CUST3987,37,295,1,3,0.5580881498914926,Occasional Low-Value Customers
CUST3988,472,976,3,1,0.11361629438683742,Loyal Mid-Value Customers
CUST3989,303,560,3,1,0.11308370828348882,Loyal Mid-Value Customers
CUST3990,841,435,2,0,0.5334870450867151,Lost / Dormant Low-Value
CUST3991,887,258,1,0,0.5896640663185315,Lost / Dormant Low-Value
CUST3992,150,398,2,3,0.5070447456060712,Occasional Low-Value Customers
CUST3993,700,1183,2,0,0.41734747173790093,Lost / Dormant Low-Value
CUST3994,65,4975,3,2,0.3207445941985028,High-Value / VIP Customers
CUST3995,316,2227,2,3,0.30337952031944404,Occasional Low-Value Customers
CUST3996,1000,1396,2,0,0.5324369039094661,Lost / Dormant Low-Value
CUST3997,859,3596,1,0,0.3454168746875018,Lost / Dormant Low-Value
CUST3998,393,5394,2,2,0.3884843095991236,High-Value / VIP Customers
CUST3999,146,397,2,3,0.505211319828218,Occasional Low-Value Customers
CUST4000,508,1295,2,3,0.09146722391170378,Occasional Low-Value Customers
CUST4001,290,99,1,3,0.5172912048333992,Occasional Low-Value Customers
CUST4003,552,1211,3,1,0.09518597524599984,Loyal Mid-Value Customers
CUST4004,72,5215,2,2,0.3409940802321987,High-Value / VIP Customers
CUST4005,313,1415,3,1,0.23963032518789176,Loyal Mid-Value Customers
CUST4006,88,2600,6,1,0.2933449743127462,Loyal Mid-Value Customers
CUST4007,1025,1995,1,0,0.5180467263026252,Lost / Dormant Low-Value
CUST4008,464,6092,5,2,0.288239891986044,High-Value / VIP Customers
CUST4009,227,2155,2,3,0.3195959694193694,Occasional Low-Value Customers
CUST4010,384,4437,3,2,0.24809973618914724,High-Value / VIP Customers
CUST4011,146,640,2,3,0.5077764172022532,Occasional Low-Value Customers
CUST4013,636,756,2,0,0.3124652982154927,Lost / Dormant Low-Value
CUST4014,723,75,1,0,0.4828403598877473,Lost / Dormant Low-Value
CUST4015,283,422,3,1,0.09308287379630258,Loyal Mid-Value Customers
CUST4016,10,3613,4,1,0.17792887113809247,Loyal Mid-Value Customers
CUST4017,399,847,2,3,0.4210381029088864,Occasional Low-Value Customers
CUST4018,172,449,2,3,0.5171794082136967,Occasional Low-Value Customers
CUST4019,614,613,2,0,0.2582742319509046,Lost / Dormant Low-Value
CUST4020,754,297,1,0,0.5297443679257585,Lost / Dormant Low-Value
CUST4021,151,712,3,1,0.17130098612406844,Loyal Mid-Value Customers
CUST4022,964,879,2,0,0.5511333100544978,Lost / Dormant Low-Value
CUST4024,528,932,3,1,0.08676992057754962,Loyal Mid-Value Customers
CUST4025,240,177,1,3,0.5663027175874924,Occasional Low-Value Customers
CUST4026,1018,1197,1,0,0.5698009422340014,Lost / Dormant Low-Value
CUST4027,769,397,2,0,0.4910915477051708,Lost / Dormant Low-Value
CUST4028,2,3167,4,1,0.3063848328113248,Loyal Mid-Value Customers
CUST4029,582,874,2,0,0.17132806123582558,Lost / Dormant Low-Value
CUST4030,15,478,2,3,0.4137011173472099,Occasional Low-Value Customers
CUST4031,897,199,1,0,0.5874096838318924,Lost / Dormant Low-Value
CUST4032,198,1998,1,3,0.5130439708663462,Occasional Low-Value Customers
CUST4033,291,1492,2,3,0.4424610095581094,Occasional Low-Value Customers
CUST4035,197,358,2,3,0.5211667589891614,Occasional Low-Value Customers
CUST4036,820,297,1,0,0.5724596595425397,Lost / Dormant Low-Value
CUST4037,1052,796,1,0,0.5720238517343956,Lost / Dormant Low-Value
CUST4038,425,4495,1,2,0.037395929847899786,High-Value / VIP Customers
CUST4039,974,480,1,0,0.5948169392160897,Lost / Dormant Low-Value
CUST4040,284,3147,4,1,0.32068560444132393,Loyal Mid-Value Customers
CUST4041,731,699,2,0,0.46491721171375566,Lost / Dormant Low-Value
CUST4042,99,995,2,3,0.46170062896593755,Occasional Low-Value Customers
CUST4043,554,995,1,0,0.14341560266602957,Lost / Dormant Low-Value
CUST4044,57,667,2,3,0.4480566749254404,Occasional Low-Value Customers
CUST4045,194,1619,4,1,0.5277072380740526,Loyal Mid-Value Customers
CUST4046,39,229,1,3,0.5575970854485898,Occasional Low-Value Customers
CUST4047,7,2127,4,1,0.47624067401827297,Loyal Mid-Value Customers
CUST4048,174,3455,2,2,-0.11128416098937442,High-Value / VIP Customers
CUST4049,416,4615,4,2,0.1954984194303108,High-Value / VIP Customers
CUST4050,658,365,2,0,0.3456054158963446,Lost / Dormant Low-Value
CUST4051,36,995,1,3,0.5458741359831587,Occasional Low-Value Customers
CUST4052,283,177,1,3,0.5310906082830181,Occasional Low-Value Customers
CUST4053,118,2704,5,1,0.37875691704583797,Loyal Mid-Value Customers
CUST4054,805,550,1,0,0.5725155878115837,Lost / Dormant Low-Value
CUST4055,402,534,2,3,0.4099133452162837,Occasional Low-Value Customers
CUST4056,48,2807,2,3,0.16147829837238295,Occasional Low-Value Customers
CUST4057,181,956,3,1,0.2141980751731615,Loyal Mid-Value Customers
CUST4058,41,3830,3,2,-0.01430557404582933,High-Value / VIP Customers
CUST4059,248,1697,2,3,0.4100112550054378,Occasional Low-Value Customers
CUST4060,129,520,2,3,0.4992953896618061,Occasional Low-Value Customers
CUST4061,645,1632,4,1,0.2393533477462922,Loyal Mid-Value Customers
CUST4062,754,3596,1,0,0.2847684352067326,Lost / Dormant Low-Value
CUST4063,209,1343,3,1,0.2650910471766919,Loyal Mid-Value Customers
CUST4064,254,717,3,1,0.15693677855632923,Loyal Mid-Value Customers
CUST4065,962,320,1,0,0.5924700382128624,Lost / Dormant Low-Value
CUST4066,821,4674,3,2,0.10377630588280436,High-Value / VIP Customers
CUST4068,77,370,2,3,0.4632062659139567,Occasional Low-Value Customers
CUST4069,448,1798,1,3,0.19046423859071993,Occasional Low-Value Customers
CUST4070,664,689,3,0,0.1862860188619002,Lost / Dormant Low-Value
CUST4071,390,2831,3,1,0.2554855836990746,Loyal Mid-Value Customers
CUST4072,814,369,2,0,0.5187010597611531,Lost / Dormant Low-Value
CUST4073,169,6033,3,2,0.45327771979089804,High-Value / VIP Customers
CUST4074,542,1448,3,1,0.1304219555124779,Loyal Mid-Value Customers
CUST4075,231,1254,2,3,0.4834417885311346,Occasional Low-Value Customers
CUST4076,50,2794,5,1,0.35405354146273293,Loyal Mid-Value Customers
CUST4078,466,796,1,3,0.17606194354913945,Occasional Low-Value Customers
CUST4079,469,1139,4,1,0.39124862706955466,Loyal Mid-Value Customers
CUST4080,469,5113,4,2,0.2829219123676976,High-Value / VIP Customers
CUST4081,61,284,3,1,0.08703979944700765,Loyal Mid-Value Customers
CUST4082,232,916,1,3,0.584397157472739,Occasional Low-Value Customers
CUST4083,150,4175,3,2,0.1491810154914384,High-Value / VIP Customers
CUST4084,317,1074,5,1,0.45963838090451314,Loyal Mid-Value Customers
CUST4085,8,7830,5,2,0.3353504100553687,High-Value / VIP Customers
CUST4086,416,1083,4,1,0.4179523714168954,Loyal Mid-Value Customers
CUST4087,177,550,1,3,0.6111558241302599,Occasional Low-Value Customers
CUST4088,24,2419,3,1,0.2816408838797245,Loyal Mid-Value Customers
CUST4090,32,2371,3,1,0.2848901310518925,Loyal Mid-Value Customers
CUST4091,295,385,2,3,0.5226879563723559,Occasional Low-Value Customers
CUST4092,120,4750,5,2,0.10353352635529099,High-Value / VIP Customers
CUST4093,34,550,1,3,0.5582483230373082,Occasional Low-Value Customers
CUST4094,8,3154,4,1,0.3116581064761847,Loyal Mid-Value Customers
CUST4096,290,3377,4,1,0.24393324272256556,Loyal Mid-Value Customers
CUST4097,296,2697,1,3,0.35733337753543737,Occasional Low-Value Customers
CUST4098,302,613,2,3,0.5240061017233004,Occasional Low-Value Customers
CUST4099,570,1396,2,0,0.1266041940795184,Lost / Dormant Low-Value
CUST4100,127,1145,1,3,0.5879533406125774,Occasional Low-Value Customers
CUST4101,153,639,2,3,0.5110304079100997,Occasional Low-Value Customers
CUST4102,1025,177,1,0,0.5719214580376086,Lost / Dormant Low-Value
CUST4103,933,110,1,0,0.5829467824074299,Lost / Dormant Low-Value
CUST4104,109,236,2,3,0.4786856131292478,Occasional Low-Value Customers
CUST4105,527,2193,2,0,-0.01239544372570436,Lost / Dormant Low-Value
CUST4107,169,465,3,1,0.12198101332773673,Loyal Mid-Value Customers
CUST4108,1093,177,1,0,0.546843305861952,Lost / Dormant Low-Value
CUST4109,564,2793,2,0,0.07390626860400382,Lost / Dormant Low-Value
CUST4110,400,1213,2,3,0.404371710048227,Occasional Low-Value Customers
CUST4111,84,110,1,3,0.5798040140751564,Occasional Low-Value Customers
CUST4112,301,1197,2,3,0.4835759177985211,Occasional Low-Value Customers
CUST4113,554,240,1,0,0.1471655988837448,Lost / Dormant Low-Value
CUST4114,580,220,1,0,0.2255453586163589,Lost / Dormant Low-Value
CUST4116,290,422,3,1,0.09128142485814089,Loyal Mid-Value Customers
CUST4117,649,435,2,0,0.3315352401931221,Lost / Dormant Low-Value
CUST4118,196,830,4,1,0.4638317878920918,Loyal Mid-Value Customers
CUST4119,955,495,1,0,0.5979555689928353,Lost / Dormant Low-Value
CUST4120,154,3354,4,1,0.27246932603482954,Loyal Mid-Value Customers
CUST4121,512,1640,4,1,0.389934077919214,Loyal Mid-Value Customers
CUST4122,184,1294,2,3,0.46881073520246647,Occasional Low-Value Customers
CUST4123,92,1328,3,1,0.2571914818139354,Loyal Mid-Value Customers
CUST4124,375,1187,4,1,0.4480116465113907,Loyal Mid-Value Customers
CUST4126,128,3413,3,1,0.17178517815143737,Loyal Mid-Value Customers
CUST4127,503,2392,2,3,0.0704723286858218,Occasional Low-Value Customers
CUST4128,1013,447,1,0,0.5850182967428538,Lost / Dormant Low-Value
CUST4129,763,4055,2,0,0.16244790449769528,Lost / Dormant Low-Value
CUST4130,60,1298,5,1,0.47096470323406003,Loyal Mid-Value Customers
CUST4131,248,6785,3,2,0.47107546261207645,High-Value / VIP Customers
CUST4132,525,1403,2,0,-0.029345660817109032,Lost / Dormant Low-Value
CUST4133,115,99,1,3,0.5944204115563589,Occasional Low-Value Customers
CUST4135,86,200,2,3,0.46256599123742703,Occasional Low-Value Customers
CUST4136,189,599,2,3,0.5241957711512392,Occasional Low-Value Customers
CUST4137,231,1363,2,3,0.4674162530811711,Occasional Low-Value Customers
CUST4138,166,405,2,3,0.5137157908224455,Occasional Low-Value Customers
CUST4139,139,600,1,3,0.617045464651125,Occasional Low-Value Customers
CUST4140,968,160,1,0,0.5835949705478928,Lost / Dormant Low-Value
CUST4141,130,6913,3,2,0.4555923905164643,High-Value / VIP Customers
CUST4142,128,1279,3,1,0.259324866771655,Loyal Mid-Value Customers
CUST4143,245,1317,2,3,0.4749686198658103,Occasional Low-Value Customers
CUST4144,240,908,3,1,0.19524062117211657,Loyal Mid-Value Customers
CUST4145,396,697,2,3,0.42746941514021014,Occasional Low-Value Customers
CUST4146,143,1396,2,3,0.437962633444647,Occasional Low-Value Customers
CUST4148,112,1224,2,3,0.44555321055496117,Occasional Low-Value Customers
CUST4149,195,3655,2,2,-0.022858671449784016,High-Value / VIP Customers
CUST4150,642,1076,2,0,0.32192094768242796,Lost / Dormant Low-Value
CUST4154,540,308,2,0,0.019771538363979338,Lost / Dormant Low-Value
CUST4155,470,247,2,3,0.21899438883915076,Occasional Low-Value Customers
CUST4156,275,4694,2,2,0.31105365350850733,High-Value / VIP Customers
CUST4157,7,798,1,3,0.5331698259749797,Occasional Low-Value Customers
CUST4158,38,1437,2,3,0.36459047927822114,Occasional Low-Value Customers
CUST4159,896,295,1,0,0.5926287226884734,Lost / Dormant Low-Value
CUST4160,156,1305,4,1,0.5081480357885262,Loyal Mid-Value Customers
CUST4161,123,516,1,3,0.6106900573698265,Occasional Low-Value Customers
CUST4163,305,1120,3,1,0.20672106768968546,Loyal Mid-Value Customers
CUST4164,243,3709,4,2,-0.13251598696857073,High-Value / VIP Customers
CUST4165,380,229,1,3,0.3941202042439625,Occasional Low-Value Customers
CUST4168,459,3641,5,1,0.12999512219051823,Loyal Mid-Value Customers
CUST4169,234,2675,3,1,0.30752448503782875,Loyal Mid-Value Customers
CUST4170,16,1496,3,1,0.24119492461176117,Loyal Mid-Value Customers
CUST4171,158,796,3,1,0.1870549550932754,Loyal Mid-Value Customers
CUST4172,691,129,1,0,0.44733862855549866,Lost / Dormant Low-Value
CUST4173,172,1456,4,1,0.5194465950699835,Loyal Mid-Value Customers
CUST4174,857,685,2,0,0.5452671042123893,Lost / Dormant Low-Value
CUST4177,357,1534,3,1,0.2308191919983447,Loyal Mid-Value Customers
CUST4178,712,4194,2,0,0.0738087279558006,Lost / Dormant Low-Value
CUST4179,374,1096,3,1,0.1726275413494503,Loyal Mid-Value Customers
CUST4180,262,973,2,3,0.5146860594154961,Occasional Low-Value Customers
CUST4181,121,2908,4,1,0.40352439791722244,Loyal Mid-Value Customers
CUST4182,671,199,1,0,0.4223911293014706,Lost / Dormant Low-Value
CUST4183,1,1809,3,1,0.2539389405575233,Loyal Mid-Value Customers
CUST4184,380,199,1,3,0.3921571895389755,Occasional Low-Value Customers
CUST4185,180,2646,4,1,0.47071539141489627,Loyal Mid-Value Customers
CUST4186,307,1955,3,1,0.2811367984591822,Loyal Mid-Value Customers
CUST4188,531,650,2,0,-0.01240130567067193,Lost / Dormant Low-Value
CUST4190,184,236,1,3,0.5967657238513169,Occasional Low-Value Customers
CUST4191,538,354,2,0,0.012817708507684787,Lost / Dormant Low-Value
CUST4192,108,1995,5,1,0.4683985813678513,Loyal Mid-Value Customers
CUST4193,628,1733,4,1,0.2675055571178372,Loyal Mid-Value Customers
CUST4194,187,5493,3,2,0.4241587971115134,High-Value / VIP Customers
CUST4195,243,2992,3,1,0.29610918037862755,Loyal Mid-Value Customers
CUST4196,150,494,2,3,0.5094817683269709,Occasional Low-Value Customers
CUST4197,322,1197,1,3,0.48285420263877754,Occasional Low-Value Customers
CUST4198,308,298,1,3,0.5121916492898181,Occasional Low-Value Customers
CUST4199,229,1744,4,1,0.5286497584213361,Loyal Mid-Value Customers
CUST4200,46,1549,2,3,0.35478918470573206,Occasional Low-Value Customers
CUST4201,201,2529,5,1,0.4069465129472546,Loyal Mid-Value Customers
